Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
USPH,"U.S. Physical Therapy, Inc.",62.2,782552941.4,n/a,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/usph,NYSE
SLCA,"U.S. Silica Holdings, Inc.",33.88,2748256767,n/a,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/slca,NYSE
UCP,"UCP, Inc.",11,87542554,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/ucp,NYSE
UGI,UGI Corporation,49.68,8600731563,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ugi,NYSE
UMH,"UMH Properties, Inc.",17.27,571237510.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/umh,NYSE
UMH^A,"UMH Properties, Inc.",26,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/umh^a,NYSE
UMH^B,"UMH Properties, Inc.",27.37,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/umh^b,NYSE
UA,"Under Armour, Inc.",19.92,8771144062,n/a,2016,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/ua,NYSE
UAA,"Under Armour, Inc.",21.56,9493266364,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/uaa,NYSE
UFI,"Unifi, Inc.",29.58,539004630.2,n/a,n/a,Consumer Non-Durables,Textiles,http://www.nasdaq.com/symbol/ufi,NYSE
UNF,Unifirst Corporation,140.3,2849241582,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/unf,NYSE
UNP,Union Pacific Corporation,108.03,87227660233,n/a,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/unp,NYSE
UIS,Unisys Corporation,12.8,645209817.6,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/uis,NYSE
UNT,Unit Corporation,17.25,911208859.5,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/unt,NYSE
UAL,"United Continental Holdings, Inc.",77.03,23852802142,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ual,NYSE
UDR,"United Dominion Realty Trust, Inc.",39.73,10623472837,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/udr,NYSE
UPS,"United Parcel Service, Inc.",111.01,96330383951,n/a,1999,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ups,NYSE
URI,"United Rentals, Inc.",106.11,8967714540,n/a,1997,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/uri,NYSE
USM,United States Cellular Corporation,38.58,3274852035,n/a,1988,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/usm,NYSE
UZA,United States Cellular Corporation,25.37,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uza,NYSE
UZB,United States Cellular Corporation,26.37,0,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uzb,NYSE
UZC,United States Cellular Corporation,26.9499,0,n/a,2015,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uzc,NYSE
X,United States Steel Corporation,21.8,3807586757,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/x,NYSE
UTX,United Technologies Corporation,121.87,97645595912,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/utx,NYSE
UNH,UnitedHealth Group Incorporated,185.12,1.78393E+11,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/unh,NYSE
UTL,UNITIL Corporation,48.45,683570633.3,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/utl,NYSE
UNVR,Univar Inc.,29.59,4148396385,n/a,2015,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/unvr,NYSE
UVV,Universal Corporation,65.05,1644106615,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/uvv,NYSE
UHT,Universal Health Realty Income Trust,79.12,1076037934,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uht,NYSE
UHS,"Universal Health Services, Inc.",115.88,11204428393,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/uhs,NYSE
UVE,UNIVERSAL INSURANCE HOLDINGS INC,25.75,903121175.3,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uve,NYSE
UTI,Universal Technical Institute Inc,3.59,88834560.77,n/a,2003,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/uti,NYSE
UNM,Unum Group,45.37,10354064099,n/a,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/unm,NYSE
UE,Urban Edge Properties,24.11,2592475367,n/a,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/ue,NYSE
UBA,Urstadt Biddle Properties Inc.,19.48,767369172.6,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uba,NYSE
UBP,Urstadt Biddle Properties Inc.,17.22,678341743,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ubp,NYSE
UBP^F,Urstadt Biddle Properties Inc.,25.7218,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubp^f,NYSE
UBP^G,Urstadt Biddle Properties Inc.,25.97,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubp^g,NYSE
USFD,US Foods Holding Corp.,27.16,6033759975,n/a,2016,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/usfd,NYSE
USAC,"USA Compression Partners, LP",16.02,980073979,n/a,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/usac,NYSE
USNA,"USANA Health Sciences, Inc.",64.35,1578083943,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/usna,NYSE
USDP,USD Partners LP,11.3,297849083.8,n/a,2014,Transportation,Railroads,http://www.nasdaq.com/symbol/usdp,NYSE
USG,USG Corporation,28.82,4201725440,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/usg,NYSE
BIF,"USLIFE Income Fund, Inc.",9.63,1021712348,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bif,NYSE
VFC,V.F. Corporation,57.12,22874102241,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vfc,NYSE
EGY,Vaalco Energy Inc,0.88,51560779.6,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egy,NYSE
MTN,"Vail Resorts, Inc.",209.24,8371191061,n/a,1997,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/mtn,NYSE
VLO,Valero Energy Corporation,66.04,29535162250,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo,NYSE
VHI,"Valhi, Inc.",3.08,1044609563,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vhi,NYSE
VLY,Valley National Bancorp,11.47,3027753679,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly,NYSE
VLY.WS,Valley National Bancorp,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vly.ws,NYSE
VLY^A,Valley National Bancorp,28.8,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly^a,NYSE
VMI,"Valmont Industries, Inc.",149.7,3380916566,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vmi,NYSE
VVV,Valvoline Inc.,24.18,4945564924,n/a,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vvv,NYSE
VNTV,"Vantiv, Inc.",62.36,12289537384,n/a,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vntv,NYSE
VAR,"Varian Medical Systems, Inc.",104.18,9576394684,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/var,NYSE
VGR,Vector Group Ltd.,21.85,2828134670,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/vgr,NYSE
VVC,Vectren Corporation,60.21,4994634570,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/vvc,NYSE
VEC,"Vectrus, Inc.",30.87,337867951.7,n/a,2014,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/vec,NYSE
VTRB,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",25.44,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtrb,NYSE
VTR,"Ventas, Inc.",71.93,25526076966,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtr,NYSE
VER,VEREIT Inc.,8.36,8145247743,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ver,NYSE
VER^F,VEREIT Inc.,26.42,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ver^f,NYSE
PAY,"Verifone Systems, Inc.",17.7,1979494634,n/a,2005,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/pay,NYSE
VZ,Verizon Communications Inc.,45.75,1.86631E+11,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz,NYSE
VZA,Verizon Communications Inc.,26.98,0,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vza,NYSE
VRS,Verso Corporation,4.24,145816326.3,n/a,2016,Basic Industries,Paper,http://www.nasdaq.com/symbol/vrs,NYSE
VSM,"Versum Materials, Inc.",32.67,3553390839,n/a,2016,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vsm,NYSE
VVI,Viad Corp,46.3,943591360.9,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vvi,NYSE
ZTR,Virtus Global Dividend & Income Fund Inc.,12.6,323543619,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/ztr,NYSE
VGI,Virtus Global Multi-Sector Income Fund,17.31,194828135.2,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/vgi,NYSE
ZF,Virtus Total Return Fund Inc.,12.18,276003793.8,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/zf,NYSE
V,Visa Inc.,95.22,2.19546E+11,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/v,NYSE
VSH,"Vishay Intertechnology, Inc.",16.6,2426533486,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vsh,NYSE
VPG,"Vishay Precision Group, Inc.",17.35,229326366.3,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vpg,NYSE
VSTO,Vista Outdoor Inc.,22.95,1308292956,n/a,2015,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/vsto,NYSE
VC,Visteon Corporation,98.54,3130181140,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/vc,NYSE
VSI,"Vitamin Shoppe, Inc",11.15,265883435.2,n/a,2009,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/vsi,NYSE
VSLR,"Vivint Solar, Inc.",5.85,646870980.6,n/a,2014,Capital Goods,Building Products,http://www.nasdaq.com/symbol/vslr,NYSE
VMW,"Vmware, Inc.",90.66,37027696178,n/a,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vmw,NYSE
VOC,VOC Energy Trust,4.4445,75556500,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/voc,NYSE
VCRA,"Vocera Communications, Inc.",27.4,773871900,n/a,2012,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/vcra,NYSE
VG,Vonage Holdings Corp.,6.67,1481000017,n/a,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vg,NYSE
VNO,Vornado Realty Trust,94.75,17940294920,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vno,NYSE
VNO^G,Vornado Realty Trust,25.65,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^g,NYSE
VNO^I,Vornado Realty Trust,25.72,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^i,NYSE
VNO^K,Vornado Realty Trust,25.48,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^k,NYSE
VNO^L,Vornado Realty Trust,25.43,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vno^l,NYSE
IAE,Voya Asia Pacific High Dividend Equity Income Fund,10.51,127452047.9,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/iae,NYSE
IHD,Voya Emerging Markets High Income Dividend Equity Fund,8.8,167437160,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/ihd,NYSE
VOYA,"Voya Financial, Inc.",35.81,6658503952,n/a,2013,Finance,Life Insurance,http://www.nasdaq.com/symbol/voya,NYSE
IGA,Voya Global Advantage and Premium Opportunity Fund,10.86,199251873.5,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/iga,NYSE
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,7.57,734876077,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/igd,NYSE
IDE,"Voya Infrastructure, Industrials and Materials Fund",15.78,304217554.6,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/ide,NYSE
IID,Voya International High Dividend Equity Income Fund,7.38,62070434.64,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/iid,NYSE
IRR,Voya Natural Resources Equity Income Fund,5.98,135129958.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/irr,NYSE
PPR,Voya Prime Rate Trust,5.29,781796885.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ppr,NYSE
VMC,Vulcan Materials Company,133.48,17640219854,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/vmc,NYSE
WTI,"W&T Offshore, Inc.",2.07,284985950,n/a,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wti,NYSE
WPC,W.P. Carey Inc.,68.38,7283272439,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpc,NYSE
WRB,W.R. Berkley Corporation,68.86,8347767517,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/wrb,NYSE
WRB^B,W.R. Berkley Corporation,25.93,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^b,NYSE
WRB^C,W.R. Berkley Corporation,26.3838,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^c,NYSE
WRB^D,W.R. Berkley Corporation,26.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrb^d,NYSE
GRA,W.R. Grace & Co.,70.76,4837154449,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gra,NYSE
GWW,"W.W. Grainger, Inc.",177.82,10385701218,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/gww,NYSE
WNC,Wabash National Corporation,21.83,1312975021,n/a,1991,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/wnc,NYSE
WBC,Wabco Holdings Inc.,124.29,6724664090,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/wbc,NYSE
WDR,"Waddell & Reed Financial, Inc.",19.13,1599545653,n/a,1998,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wdr,NYSE
WAGE,"WageWorks, Inc.",66.55,2477798584,n/a,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wage,NYSE
WD,"Walker & Dunlop, Inc.",48.06,1501726687,n/a,2010,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wd,NYSE
WMT,"Wal-Mart Stores, Inc.",75.5,2.27595E+11,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/wmt,NYSE
DIS,Walt Disney Company (The),105.57,1.65204E+11,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/dis,NYSE
WAC,Walter Investment Management Corp.,0.9832,35927787.64,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wac,NYSE
HCC,"Warrior Met Coal, Inc.",16.19,865519650.4,n/a,2017,Energy,Coal Mining,http://www.nasdaq.com/symbol/hcc,NYSE
WPG,Washington Prime Group Inc.,8.36,1550186248,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpg,NYSE
WPG^H,Washington Prime Group Inc.,25.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wpg^h,NYSE
WPG^I,Washington Prime Group Inc.,25.1399,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wpg^i,NYSE
WRE,Washington Real Estate Investment Trust,32.66,2508431998,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wre,NYSE
WM,"Waste Management, Inc.",73.46,32464968009,n/a,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wm,NYSE
WAT,Waters Corporation,184.92,14800540787,n/a,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wat,NYSE
WSO,"Watsco, Inc.",154.13,5497578661,n/a,n/a,Consumer Durables,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wso,NYSE
WTS,"Watts Water Technologies, Inc.",62,2124031092,n/a,1986,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wts,NYSE
W,Wayfair Inc.,75.85,6570664625,n/a,2014,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/w,NYSE
WBS,Webster Financial Corporation,50.63,4668329277,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wbs,NYSE
WBS^E,Webster Financial Corporation,25.5699,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wbs^e,NYSE
WEC,"WEC Energy Group, Inc.",63.65,20086617480,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wec,NYSE
WTW,Weight Watchers International Inc,32.94,2113755123,n/a,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/wtw,NYSE
WRI,Weingarten Realty Investors,30.2,3877338619,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wri,NYSE
WMK,"Weis Markets, Inc.",48.07,1293008155,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wmk,NYSE
WCG,"WellCare Health Plans, Inc.",181.37,8069625220,n/a,2004,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/wcg,NYSE
WFC,Wells Fargo & Company,52.9,2.64358E+11,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfc,NYSE
WFC.WS,Wells Fargo & Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc.ws,NYSE
WFC^J,Wells Fargo & Company,25.88,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^j,NYSE
WFC^L,Wells Fargo & Company,1308.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^l,NYSE
WFC^N,Wells Fargo & Company,25.05,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^n,NYSE
WFC^O,Wells Fargo & Company,25.07,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^o,NYSE
WFC^P,Wells Fargo & Company,25.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^p,NYSE
WFC^Q,Wells Fargo & Company,27.58,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^q,NYSE
WFC^R,Wells Fargo & Company,30.28,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^r,NYSE
WFC^T,Wells Fargo & Company,26.46,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^t,NYSE
WFC^V,Wells Fargo & Company,26.6,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^v,NYSE
WFC^W,Wells Fargo & Company,26.11,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^w,NYSE
WFC^X,Wells Fargo & Company,25.76,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^x,NYSE
WFC^Y,Wells Fargo & Company,26.36,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfc^y,NYSE
WFE^A,Wells Fargo & Company,26.71,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wfe^a,NYSE
EOD,Wells Fargo Global Dividend Opportunity Fund,6.21,285122356.8,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/eod,NYSE
HCN,Welltower Inc.,77.66,28436498544,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hcn,NYSE
HCN^I,Welltower Inc.,69.09,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hcn^i,NYSE
WAIR,"Wesco Aircraft Holdings, Inc.",10.25,1021789557,n/a,2011,Capital Goods,Wholesale Distributors,http://www.nasdaq.com/symbol/wair,NYSE
WCC,"WESCO International, Inc.",55.8,2721720386,n/a,1999,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/wcc,NYSE
WST,"West Pharmaceutical Services, Inc.",96.68,7111167365,n/a,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/wst,NYSE
WR,"Westar Energy, Inc.",53.54,7607676406,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wr,NYSE
WAL,Western Alliance Bancorporation,47.61,5019461264,n/a,2005,Finance,Major Banks,http://www.nasdaq.com/symbol/wal,NYSE
WALA,Western Alliance Bancorporation,25.85,0,n/a,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/wala,NYSE
WEA,Western Asset Bond Fund,13.89,165356977.5,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/wea,NYSE
TLI,Western Asset Corporate Loan Fund Inc,11.07,110001560.5,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/tli,NYSE
EMD,Western Asset Emerging Markets Debt Fund Inc,15.77,957964609.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emd,NYSE
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,17.93,267883882.2,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/gdo,NYSE
EHI,Western Asset Global High Income Fund Inc,10.07,455588651.9,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ehi,NYSE
HIX,Western Asset High Income Fund II Inc.,7.18,618943686.1,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/hix,NYSE
HIO,"Western Asset High Income Opportunity Fund, Inc.",5.08,656499631.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hio,NYSE
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,21.711,234583642.4,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/igi,NYSE
MMU,"Western Asset Managed Municipals Fund, Inc.",13.92,599338782.2,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/mmu,NYSE
WMC,Western Asset Mortgage Capital Corporation,10.79,452314652.8,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wmc,NYSE
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,26.5,276756645.5,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/dmo,NYSE
MTT,Western Asset Municipal Defined Opportunity Trust Inc,22.3332,271039668.2,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/mtt,NYSE
MHF,"Western Asset Municipal High Income Fund, Inc.",7.39,159867382.3,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/mhf,NYSE
MNP,"Western Asset Municipal Partners Fund, Inc.",15.97,155213436.1,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/mnp,NYSE
GFY,Western Asset Variable Rate Strategic Fund Inc.,16.84,78615973.88,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/gfy,NYSE
WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,11.05,676084680.7,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/wiw,NYSE
WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,11.27,328552292.7,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/wia,NYSE
WGP,"Western Gas Equity Partners, LP",41.69,9127132083,n/a,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wgp,NYSE
WES,"Western Gas Partners, LP",54.14,8346790058,n/a,2008,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wes,NYSE
WU,Western Union Company (The),19.01,8958541943,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wu,NYSE
WAB,Westinghouse Air Brake Technologies Corporation,88.97,8537605952,n/a,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/wab,NYSE
WLK,Westlake Chemical Corporation,62.58,8075764514,n/a,2004,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlk,NYSE
